iso-date;tavg;tmin;tmax;wind;globrad;precip;relhumid;;;;
2012-04-18;7.9;5.9;9.2;1.388888889;3.62;5.91;94;;;;
2012-04-19;12.2;3.9;18.3;0.75;15.98;2.7;78;;;;
2012-04-20;13;4.9;19.6;0.416666667;20.16;2.35;73;;;;
2012-04-21;13.9;8.8;18.7;2;19.42;0.99;63;;;;
2012-04-22;16.4;9.2;21.7;0.75;22.27;0.74;51;;;;
2012-04-23;13.9;10.8;21.3;1.527777778;20;7.53;81;;;;
2012-04-24;18.5;9.3;23.4;2.527777778;22.4;3.97;55;;;;
2012-04-25;10.7;9.3;19.2;2.333333333;7.32;4.48;85;;;;
2012-04-26;16.5;7;22.6;1.388888889;25.21;0;57;;;;
2012-04-27;19.9;10;27.3;1.25;25.41;0;57;;;;
2012-04-28;20.7;12.1;27.1;1.388888889;25.85;0;51;;;;
2012-04-29;21.3;13.1;28;2.527777778;26.32;0;46;;;;
2012-04-30;22.5;13.3;29.3;1.25;25.57;0;47;;;;
2012-05-01;22.1;13.2;29.5;0.972222222;26.29;0;46;;;;
2012-05-02;23.6;13.1;30;0.416666667;25.55;0.01;52;;;;
2012-05-03;20.3;14.6;29;0.694444444;25.05;1.56;66;;;;
2012-05-04;19.4;13.8;24.3;0.75;22.33;2.07;66;;;;
2012-05-05;19.9;11.8;25.7;0.75;24.03;0.12;54;;;;
2012-05-06;20.2;11.1;26.4;0.416666667;25.9;0.06;48;;;;
2012-05-07;17.2;14.2;25.2;2;14.67;1.75;69;;;;
2012-05-08;16;12.2;20.8;0.972222222;20.14;0.1;67;;;;
2012-05-09;17.8;8.1;23.4;0.416666667;25.2;0;62;;;;
2012-05-10;20.2;10;26.4;0.333333333;24.33;0.03;58;;;;
2012-05-11;22.3;12;28.3;0.75;26.73;0;48;;;;
2012-05-12;24;14.8;29.7;0.416666667;26.43;0;52;;;;
2012-05-13;9.5;8.8;24.5;1.722222222;6.13;9.62;95;;;;
2012-05-14;8.5;7.1;9;1.388888889;6.89;24.19;94;;;;
2012-05-15;11.5;8.8;12.8;1.527777778;4.92;13.56;97;;;;
2012-05-16;12.9;10.3;16.8;1.722222222;12.42;2.41;84;;;;
2012-05-17;11;10;13.8;1.25;4.84;2.61;82;;;;
2012-05-18;14.2;6.9;18;0.972222222;21.39;0.03;59;;;;
2012-05-19;17.1;7;22.7;0.416666667;26.52;0.02;68;;;;
2012-05-20;19.6;11.6;26;0.75;26.95;0.32;62;;;;
2012-05-21;21.5;13.6;24.2;3.222222222;17.04;0.06;62;;;;
2012-05-22;16.2;14.4;21.3;1.388888889;7.02;11.57;89;;;;
2012-05-23;16.1;13.8;20.2;1.722222222;13.56;6.48;90;;;;
2012-05-24;18.5;14.8;22.8;1.388888889;15.19;12.22;84;;;;
2012-05-25;16.2;13.7;18.4;2.916666667;9.04;9.9;88;;;;
2012-05-26;16;8.8;20.5;0.75;25.93;0.03;71;;;;
2012-05-27;15.6;11.5;21.2;0.75;18.17;2.57;78;;;;
2012-05-28;15.9;9.8;22.8;0.416666667;24.08;0.7;73;;;;
2012-05-29;14.4;11.3;19.2;0.75;16.64;1.76;88;;;;
2012-05-30;19.3;11.3;24.7;0.972222222;27.01;0.36;67;;;;
2012-05-31;20.2;14.7;25.7;1.388888889;27.88;0.1;71;;;;
2012-06-01;19.6;14.3;24.7;1.25;16.89;0.89;73;;;;
2012-06-02;19.3;16;24.8;0.416666667;18.3;0.4;74;;;;
2012-06-03;25.7;15.8;30.8;1.527777778;28.11;0;57;;;;
2012-06-04;25.7;19.1;30.3;1.722222222;28.74;0.01;48;;;;
2012-06-05;16.4;15.4;24.8;1.25;11.36;3.68;92;;;;
2012-06-06;16.3;8.1;21.5;2.25;26.27;0.03;67;;;;
2012-06-07;22.5;10.6;27.2;0.75;26.7;0;56;;;;
2012-06-08;25.7;15.6;31.8;0.972222222;28.38;0;55;;;;
2012-06-09;28.2;18;33.7;0.972222222;25.39;0.07;55;;;;
2012-06-10;25.6;19.6;31.6;0.416666667;25.67;1.28;61;;;;
2012-06-11;22.3;17.2;29.4;0.416666667;20.77;6.39;74;;;;
2012-06-12;22.7;17.5;32.6;1.722222222;23.59;4.03;64;;;;
2012-06-13;20.9;16.5;26.3;1.722222222;28.08;2.77;66;;;;
2012-06-14;20.2;13.3;25;0.416666667;26.5;1.05;64;;;;
2012-06-15;22;14;27.4;0.75;28.44;0;58;;;;
2012-06-16;24.3;14.1;30.5;1.388888889;29.53;0;55;;;;
2012-06-17;26.2;17.8;32;1.527777778;29.48;0;47;;;;
2012-06-18;26.5;17.6;32.5;2.111111111;29.52;0;47;;;;
2012-06-19;28.4;18;34;1.527777778;29.51;0;44;;;;
2012-06-20;28.4;18.2;35.2;2.111111111;29.55;0;35;;;;
2012-06-21;28.5;20;35.7;1.527777778;28.93;0;42;;;;
2012-06-22;27.1;23.5;32.3;1.833333333;25.62;0.83;54;;;;
2012-06-23;25.7;19.1;30.5;0.75;25.26;0.02;57;;;;
2012-06-24;25.9;17.7;31.5;0.75;28.14;0.02;45;;;;
2012-06-25;24.4;17.2;33.5;2.333333333;27;3.17;58;;;;
2012-06-26;19.6;15.6;25.7;0.75;24.39;2.16;61;;;;
2012-06-27;21.9;13.4;27.3;1.222222222;24.37;0;51;;;;
2012-06-28;24.6;13.6;30.6;0.972222222;28.26;0;47;;;;
2012-06-29;26.7;16;33.5;0.972222222;28.62;0;44;;;;
2012-06-30;29.1;20.2;35.7;0.75;28.64;0;42;;;;
2012-07-01;31.1;21.7;35.7;1.722222222;28.72;0;41;;;;
2012-07-02;30.4;21.5;35.5;2.527777778;28.62;0;39;;;;
2012-07-03;29.4;24.2;35.4;2.722222222;28.95;0;30;;;;
2012-07-04;29.3;18.3;35;1.388888889;28.59;0;39;;;;
2012-07-05;30.4;17.5;37;0.75;28.13;0.05;45;;;;
2012-07-06;30.5;19.2;37.6;1.25;27.56;0.9;41;;;;
2012-07-07;29.4;19.6;35.2;0.416666667;27.43;1.45;47;;;;
2012-07-08;30.5;22;36.8;0.416666667;27.45;0;46;;;;
2012-07-09;30.4;21.5;37.8;0.416666667;28.29;0;39;;;;
2012-07-10;28.7;20.4;33.8;1.25;27.68;1.35;52;;;;
2012-07-11;29;21.2;34.9;0.75;25.05;0.26;50;;;;
2012-07-12;25.7;19.5;30;1.25;27.87;0.31;56;;;;
2012-07-13;26.8;18.6;33.5;1.388888889;27.8;0.24;43;;;;
2012-07-14;29.2;18.3;36.7;0.972222222;28.1;0;46;;;;
2012-07-15;24.3;19.2;30.3;0.75;21.3;0;59;;;;
2012-07-16;20.5;18;25.8;2.333333333;15.92;0;52;;;;
2012-07-17;21.5;12.3;26.6;1.25;28.37;0;48;;;;
2012-07-18;23;15.8;27.8;1.388888889;25.88;0;46;;;;
2012-07-19;27.1;16.5;33.5;1.388888889;28.46;0;36;;;;
2012-07-20;28.2;20;35.6;0.75;27.92;0;38;;;;
2012-07-21;26.1;18.8;32.5;1.722222222;27.79;0;50;;;;
2012-07-22;20.3;18.8;25.8;2.527777778;17.91;0.21;67;;;;
2012-07-23;23.5;15;29.6;0.972222222;22.46;0.17;63;;;;
2012-07-24;22.2;19.2;25.8;2.25;16.41;34.12;71;;;;
2012-07-25;23.1;20;28;0.75;17.31;15.35;83;;;;
2012-07-26;23;19.1;29.4;0.972222222;18.75;4.78;79;;;;
2012-07-27;24.5;18.7;30.1;0.75;20.76;1.93;72;;;;
2012-07-28;26;19.4;32.9;0.416666667;25.71;0.01;65;;;;
2012-07-29;26.8;21.2;38.4;1.722222222;26.61;8.23;59;;;;
2012-07-30;24.8;18.2;29.8;1.388888889;25.29;0.35;65;;;;
2012-07-31;24.5;18;30.3;1.388888889;23.35;0.12;63;;;;
2012-08-01;26.3;17.6;31.6;1.25;25.25;0.1;48;;;;
2012-08-02;26.7;18.6;32.5;0.75;24.88;0.02;56;;;;
2012-08-03;28.4;20;34.1;0.416666667;25.38;0;53;;;;
2012-08-04;28.4;19.5;34.8;0.416666667;25.33;0.01;50;;;;
2012-08-05;31.8;20.6;38.2;1.722222222;25.56;0;36;;;;
2012-08-06;31.6;22.3;39.2;1.138888889;26.21;0;39;;;;
2012-08-07;27.5;22.8;32.5;2.333333333;25.54;0;46;;;;
2012-08-08;26.5;18.2;32.7;1.527777778;25.74;0;40;;;;
2012-08-09;25.1;16;31.2;1.25;25.13;0;42;;;;
2012-08-10;23.4;19.2;28.8;0.972222222;18.57;0.05;47;;;;
2012-08-11;21.2;14.3;27;2.25;24.14;0;46;;;;
2012-08-12;18.5;12.6;23.4;1.388888889;20.95;0.01;65;;;;
2012-08-13;20.7;11.3;26.5;0.75;23.65;0;55;;;;
2012-08-14;21.4;13.2;28.1;1.25;20.07;0;47;;;;
2012-08-15;23;11.8;30.2;0.416666667;24.22;0;41;;;;
2012-08-16;25;15.4;31.5;1.25;22.84;0;45;;;;
2012-08-17;25.3;15.2;31.3;0.416666667;24.08;0;37;;;;
2012-08-18;24.5;17.1;30.1;1.25;22.66;0;49;;;;
2012-08-19;24.8;14.8;31.3;0.75;24.35;0;40;;;;
2012-08-20;26.4;15.6;33;0.75;24.19;0;36;;;;
2012-08-21;28.3;16.8;36.2;0.75;24.04;0;38;;;;
2012-08-22;29.2;18.8;37.7;0.416666667;23.63;0;36;;;;
2012-08-23;30.4;20.2;38.5;0.972222222;23.48;0;34;;;;
2012-08-24;30.9;23;40.3;0.416666667;23.25;0;34;;;;
2012-08-25;29.9;22.2;38.7;0.416666667;23.35;0;35;;;;
2012-08-26;26.8;20.8;36.4;2.527777778;22.54;0;40;;;;
2012-08-27;19.5;15.6;25.2;2.722222222;15.94;2.4;66;;;;
2012-08-28;19.4;11.8;27.4;0.416666667;22.96;0.27;51;;;;
2012-08-29;21.8;11.3;28.5;0.333333333;22.98;0;40;;;;
2012-08-30;23.7;14.1;31.2;0.416666667;22.5;0;39;;;;
2012-08-31;28.4;15.2;34.9;2.333333333;21.1;0;26;;;;
2012-09-01;26.3;16.7;33;1.833333333;20.76;0;43;;;;
2012-09-02;25.6;17.6;32.5;2.25;21.52;0;49;;;;
2012-09-03;25.9;18;31.2;0.972222222;21.7;0;38;;;;
2012-09-04;25;16.8;31.6;1.388888889;20.55;0;40;;;;
2012-09-05;24;14.9;30.2;0.75;16.6;0.01;46;;;;
2012-09-06;21;17.6;24.6;1.722222222;12.29;0.36;76;;;;
2012-09-07;18.9;12.3;24.4;1.388888889;20.75;0.37;47;;;;
2012-09-08;21.3;12.3;28.7;0.972222222;20.85;0;45;;;;
2012-09-09;23.2;14.5;29.6;0.75;19.93;0;43;;;;
2012-09-10;24.6;12.4;31.5;3.111111111;19.14;0;38;;;;
2012-09-11;23.6;18.6;29.8;2.916666667;19.79;0;38;;;;
2012-09-12;23.5;14.3;29;1.722222222;19.41;0;39;;;;
2012-09-13;18.6;13.8;26.7;1.833333333;10.77;0.64;58;;;;
2012-09-14;13.4;12;15.3;0.416666667;7.55;2.35;92;;;;
2012-09-15;15.7;11.8;18.6;1.527777778;6.33;4.05;82;;;;
2012-09-16;17;9.1;22.2;0.972222222;12.17;0.01;71;;;;
2012-09-17;20.4;11.5;24.8;0.972222222;12.15;0.14;68;;;;
2012-09-18;22.6;14.8;28.2;1.527777778;18.19;0.02;59;;;;
2012-09-19;21.9;17.7;29;1.388888889;15.53;0.58;56;;;;
2012-09-20;10.6;9.4;19.3;2.638888889;3.89;17.22;92;;;;
2012-09-21;12.5;6.8;18.1;2;17.99;0.06;62;;;;
2012-09-22;17.2;5;24.5;0.416666667;18.73;0;51;;;;
2012-09-23;19.2;11.8;26;0.972222222;16.37;0;62;;;;
2012-09-24;24.3;13.8;31.8;0.75;17.35;0;51;;;;
2012-09-25;21.6;16.1;27.2;1.388888889;16.61;0;57;;;;
2012-09-26;22.1;13;30.5;0.333333333;17.21;0;57;;;;
2012-09-27;27.1;16;33.9;1.138888889;16.19;0;39;;;;
2012-09-28;21.1;17.7;26.4;2.527777778;14.64;0.07;71;;;;
2012-09-29;24.5;13.3;32.5;1.388888889;14.42;0;64;;;;
2012-09-30;22.6;15;30.5;0.75;14.88;0;64;;;;
2012-10-01;24.5;14.8;32.7;0.75;14.84;0.05;59;;;;
2012-10-02;21.2;17.4;28.4;1.388888889;12.62;2.74;66;;;;
2012-10-03;17.9;15;22.5;0.75;12.36;0.52;66;;;;
2012-10-04;17.5;10.1;24.1;0.416666667;15.69;0;63;;;;
2012-10-05;16.9;11.7;23.9;0.75;14.63;0;49;;;;
2012-10-06;18.8;8.7;27.2;0.416666667;15.42;0;52;;;;
2012-10-07;19.5;12.8;24.4;0.972222222;9.31;2.43;56;;;;
2012-10-08;10.5;7.8;19.6;1.722222222;12.69;0.32;61;;;;
2012-10-09;13.6;4.1;19.6;0.416666667;14.86;0;56;;;;
2012-10-10;14.1;6.1;18.8;0.972222222;13.46;1.73;59;;;;
2012-10-11;10.6;9.4;14.6;0.416666667;5.96;1.52;84;;;;
2012-10-12;14.1;7.5;19.2;0.972222222;9.4;8.94;82;;;;
2012-10-13;12.8;12.1;14;0.75;4.95;4.2;97;;;;
2012-10-14;13.1;11.3;17.2;0.416666667;9.44;7.66;94;;;;
2012-10-15;18.5;11.1;24.7;1.388888889;8.66;0.2;77;;;;
2012-10-16;16.7;12.1;24.7;3.222222222;6.56;6.41;71;;;;
2012-10-17;13.5;8.1;20.2;0.416666667;13.37;0.01;74;;;;
2012-10-18;15;7.4;23.8;1.25;13.47;0;67;;;;
2012-10-19;17.2;7.5;27.6;0.222222222;13.28;0;61;;;;
2012-10-20;16.4;8.5;25.8;0.75;13.26;0;66;;;;
2012-10-21;15.1;10.8;21.8;1.833333333;13.15;0;61;;;;
2012-10-22;13.7;7.7;20.6;0.75;12.9;0;69;;;;
2012-10-23;12.1;7.4;18.2;0.75;11.98;0;85;;;;
2012-10-24;9.9;7.6;11.8;0.75;5.6;0;98;;;;
2012-10-25;10.1;8.5;13.5;0.333333333;5.69;0.2;84;;;;
2012-10-26;11.6;3.7;16.2;1.388888889;10.28;0.02;80;;;;
2012-10-27;18.4;10.8;21;3.222222222;6.96;3.77;62;;;;
2012-10-28;4.8;4;20;2.333333333;2.94;13.16;95;;;;
2012-10-29;3.9;3.5;5.5;1.388888889;3.25;6.72;95;;;;
2012-10-30;2.3;0.8;6.7;1.388888889;8.51;1.9;81;;;;
2012-10-31;7.1;-2.8;13;1.222222222;9.86;0;78;;;;
2012-11-01;12.2;7.5;14.9;4.888888889;4.64;5.32;86;;;;
2012-11-02;14;9.2;21.7;0.416666667;10.43;0.86;78;;;;
2012-11-03;12.7;6.4;20.2;0.416666667;9.8;0.91;75;;;;
2012-11-04;16.1;8;21.8;0.75;9.28;0;67;;;;
2012-11-05;14.3;9;23.2;2.916666667;3.3;9.76;72;;;;
2012-11-06;9.6;6.4;13.8;1.25;8.91;2.42;82;;;;
2012-11-07;8.1;6.6;11.6;1.388888889;9.27;0.96;72;;;;
2012-11-08;8.9;5.7;14.7;0.416666667;9.46;0;71;;;;
2012-11-09;8.2;3.6;13.6;1.222222222;8.11;0.02;82;;;;
2012-11-10;8.7;-0.6;14.8;2.638888889;8.63;0;71;;;;
2012-11-11;12.9;9.9;16.3;3.222222222;8.07;0;49;;;;
2012-11-12;12;7.2;17.1;0.416666667;5.14;0;67;;;;
2012-11-13;9.3;6.9;11.9;0.75;3.18;2;97;;;;
2012-11-14;6.4;1.8;10.3;0.416666667;6.98;0.4;85;;;;
2012-11-15;7;5.9;10.6;2.333333333;5.97;0.07;80;;;;
2012-11-16;8;5.9;10.6;0.416666667;6.12;0.12;81;;;;
2012-11-17;7.1;2.6;13;1.25;8.21;0;82;;;;
2012-11-18;8.5;5.1;14.3;1.527777778;8.29;0.01;78;;;;
2012-11-19;8;5.4;12.6;2.722222222;6.7;0.02;76;;;;
2012-11-20;10.5;7.1;12.5;1.833333333;3.36;0.09;77;;;;
2012-11-21;8.7;7;12.8;1.833333333;5.48;0.05;76;;;;
2012-11-22;8.5;4.3;10;0.694444444;3.31;0.01;81;;;;
2012-11-23;8.7;7.2;11;0.416666667;4.92;0.02;78;;;;
2012-11-24;7.5;5.8;11;0.416666667;3.34;0.02;91;;;;
2012-11-25;3.6;-0.5;9.8;0.416666667;5.98;0.01;91;;;;
2012-11-26;10.3;1;16.5;0.75;7.22;0;76;;;;
2012-11-27;10.5;4.8;16.9;0.75;7.49;0;73;;;;
2012-11-28;13.3;7.3;15.5;3.277777778;3.53;1.11;68;;;;
2012-11-29;13.9;11.4;17;2.111111111;4.41;1.72;60;;;;
2012-11-30;8.3;5.8;14.6;1.388888889;4.13;0.31;77;;;;
2012-12-01;4.3;3.7;6.5;1.388888889;2.97;3.64;94;;;;
2012-12-02;6;2.2;8.5;1.833333333;3.73;3.33;94;;;;
2012-12-03;1.4;0.4;5.8;3.722222222;2.45;2.36;85;;;;
2012-12-04;3.4;-2.2;6.4;1.138888889;7.33;0.98;65;;;;
2012-12-05;2.5;1.7;5;1.388888889;1.91;6.59;93;;;;
2012-12-06;0.4;-0.4;2.6;0.416666667;4.04;0.1;91;;;;
2012-12-07;-0.5;-2.5;2.2;1.388888889;6.5;0.09;73;;;;
2012-12-08;0;-2;1.8;2.722222222;1.53;14.95;98;;;;
2012-12-09;-6.8;-9.8;0;3.416666667;2.45;6.61;90;;;;
2012-12-10;-5;-11.8;-2;1.138888889;4.62;0.22;85;;;;
2012-12-11;-4.7;-7.5;-3.2;1.25;1.87;9.7;95;;;;
2012-12-12;-3.9;-5.3;-1.9;3.277777778;2.46;2.31;82;;;;
2012-12-13;-6.6;-9.1;-1.7;1.222222222;7.03;0.03;74;;;;
2012-12-14;0.6;-8.2;2.2;2.527777778;4.12;0;68;;;;
2012-12-15;3.9;1;5.3;3.722222222;2.55;4.56;72;;;;
2012-12-16;3.1;1.5;5.2;0.75;4.01;2.77;97;;;;
2012-12-17;3.9;0.9;7.2;2.638888889;4.39;2.43;83;;;;
2012-12-18;3;1.5;4.3;2.888888889;3.23;4.27;82;;;;
2012-12-19;2.2;0.8;4.3;0.972222222;3.27;0.96;89;;;;
2012-12-20;1.3;0.8;2.1;0.75;3.1;0.24;95;;;;
2012-12-21;-1.4;-4.6;1.4;0.75;4.98;0.01;95;;;;
2012-12-22;-1.1;-1.8;-0.4;0.416666667;2.35;0.04;95;;;;
2012-12-23;1.1;-4;3.8;0.75;6.13;0.02;71;;;;
2012-12-24;4.4;1.2;11.3;0.222222222;5.71;0.06;82;;;;
2012-12-25;5.1;-0.6;10.8;0.75;6.26;0;86;;;;
2012-12-26;9.2;2.7;12.4;1.388888889;2.5;0.05;75;;;;
2012-12-27;6.3;3.3;12;0.972222222;6.34;1.39;85;;;;
2012-12-28;4.9;1.8;6.9;1.527777778;2.72;6.04;94;;;;
2012-12-29;0.9;-0.1;4.9;1.25;3.78;0.21;79;;;;
2012-12-30;1.1;-2.3;7.4;1.25;7;0;71;;;;
2012-12-31;-2.3;-3.5;-0.3;0.416666667;5.82;0.01;98;;;;
2013-01-01;-3.2;-6.4;0.8;0.416666667;6.5;0.01;97;;;;
2013-01-02;1.3;-5.8;10;0.75;6.51;0.02;89;;;;
2013-01-03;4.2;0;7.6;0.75;6.31;0.02;76;;;;
2013-01-04;7.1;2.8;11.7;2.527777778;4.4;0.25;77;;;;
2013-01-05;5.5;3.5;9.3;2.527777778;1.62;9.52;97;;;;
2013-01-06;1.4;0.3;3.8;1.388888889;2.57;1.72;90;;;;
2013-01-07;-0.3;-1.8;2.1;2.916666667;6.26;2.14;75;;;;
2013-01-08;-3.7;-6.8;-0.3;0.416666667;6.84;0.01;74;;;;
2013-01-09;-1.1;-5.2;0;0.222222222;1.74;0.97;94;;;;
2013-01-10;1.3;-2.8;3.5;0.75;1.75;2.84;95;;;;
2013-01-11;3.2;1.2;6.5;1.888888889;5.26;5.06;92;;;;
2013-01-12;-1.4;-3.5;3;1.388888889;7.28;0.05;78;;;;
2013-01-13;3.1;-4.1;6.5;2;5.18;0.1;61;;;;
2013-01-14;7.1;3.8;9.8;3.722222222;3.38;0.54;64;;;;
2013-01-15;7.5;4.4;11.8;2.527777778;2.88;1.68;80;;;;
2013-01-16;5.1;4;8.8;0.416666667;4.47;2.7;96;;;;
2013-01-17;5.1;3.3;6.6;1.833333333;5.56;3.01;95;;;;
2013-01-18;1.1;-1;5.3;2.916666667;1.33;15.8;96;;;;
2013-01-19;-1.2;-2.6;1.3;1.888888889;4.04;5.74;89;;;;
2013-01-20;8.2;-2.5;11.2;2.638888889;3.21;0.85;85;;;;
2013-01-21;13.7;10;17.1;4.694444444;5.37;0.1;60;;;;
2013-01-22;4.8;2.9;13.6;1.25;3.89;2.79;89;;;;
2013-01-23;2.7;1.3;6.6;0.416666667;5.84;0.63;89;;;;
2013-01-24;4.7;0.2;7.5;2.25;2.6;0.7;81;;;;
2013-01-25;-0.6;-1;6;2.111111111;1.88;3.39;91;;;;
2013-01-26;-2.7;-2.9;-0.7;0.75;2.72;3.09;96;;;;
2013-01-27;-2.9;-5.1;-0.7;0.75;3.68;0.27;93;;;;
2013-01-28;0.3;-5.1;3.6;0.694444444;5.18;0.42;90;;;;
2013-01-29;2.1;-0.2;5.4;0.75;6.3;0.71;89;;;;
2013-01-30;6.6;0.6;9.7;0.972222222;5.46;0.47;70;;;;
2013-01-31;7.4;1.2;11.8;2.527777778;9.35;3.31;70;;;;
2013-02-01;6.8;1;11.1;2.25;5.32;0.01;57;;;;
2013-02-02;11.4;6.4;15.5;1.833333333;5.32;0.62;63;;;;
2013-02-03;1;0.1;11.9;2.527777778;1.25;5.03;88;;;;
2013-02-04;2.6;-1.4;6.4;0.75;9.65;0.29;65;;;;
2013-02-05;5.9;-2.3;13;0.416666667;8.63;0;69;;;;
2013-02-06;9.4;2.8;13.2;2.333333333;4.79;0.32;53;;;;
2013-02-07;2.8;1.6;9;2.083333333;6.91;4.76;78;;;;
2013-02-08;1.2;-1.8;3.8;1.833333333;2.4;0.28;84;;;;
2013-02-09;0.8;-0.4;3.3;1.25;6.29;1.2;76;;;;
2013-02-10;-2;-3.2;0.2;1.388888889;4.62;6.54;91;;;;
2013-02-11;-1.7;-10.5;3.6;0.972222222;7.51;0.3;77;;;;
2013-02-12;6.2;-1.3;7.9;5.027777778;3.3;0.13;57;;;;
2013-02-13;5.9;3.7;7.5;3.222222222;4.07;1.11;71;;;;
2013-02-14;3.1;2.1;6.4;1.388888889;3.61;0.64;94;;;;
2013-02-15;3.8;1.8;6.2;0.416666667;4.47;0.45;89;;;;
2013-02-16;4.7;3.4;6.8;1.25;3.18;1.31;96;;;;
2013-02-17;3.9;2;8;0.416666667;6.32;0.11;83;;;;
2013-02-18;4.1;1;6.9;0.972222222;6.14;0.84;81;;;;
2013-02-19;2.9;-0.6;5.9;0.416666667;5.23;0.67;80;;;;
2013-02-20;4;0.8;7;0.75;8.82;2.18;81;;;;
2013-02-21;0.2;0;4;0.75;2.71;7.73;96;;;;
2013-02-22;-0.1;-0.9;0.3;0.75;3.26;8.18;92;;;;
2013-02-23;7;0;10;3.722222222;8.26;0.99;74;;;;
2013-02-24;8;6.2;11.2;3.972222222;7.03;1.96;75;;;;
2013-02-25;8.5;5.6;12.8;2.111111111;9.22;5.09;76;;;;
2013-02-26;6.6;6.2;7.9;0.972222222;3.26;9.33;86;;;;
2013-02-27;4.5;3.4;6.5;0.75;4.32;3.06;85;;;;
2013-02-28;5.2;1.4;10.6;0.416666667;14.33;0.02;74;;;;
2013-03-01;5.3;-0.9;9.8;0.75;13.58;0.01;78;;;;
2013-03-02;4.8;2.8;7.8;1.25;7.63;0.09;66;;;;
2013-03-03;3.2;-4;8.9;0.416666667;14.29;0;67;;;;
2013-03-04;3.4;-2.5;9.3;0.972222222;14;0;66;;;;
2013-03-05;6.3;-4;13.6;2.638888889;15.2;0;51;;;;
2013-03-06;11.2;6.7;16.1;2.916666667;11.23;0.01;53;;;;
2013-03-07;11;8.9;13.9;2.333333333;5.34;0.99;73;;;;
2013-03-08;14.2;7.5;20.5;0.75;12.18;0.52;66;;;;
2013-03-09;13.2;9.1;18.3;1.888888889;9.12;3.27;66;;;;
2013-03-10;12.4;10.2;17.2;0.75;12.91;3.18;78;;;;
2013-03-11;8.9;5.4;11.4;1.722222222;4.92;8.38;92;;;;
2013-03-12;10;6.7;15.6;0.75;14.31;3.31;83;;;;
2013-03-13;9.5;4;15.1;1.722222222;8.94;0.95;79;;;;
2013-03-14;2.8;-1.5;9.8;3.888888889;1.47;27.2;94;;;;
2013-03-15;-2.6;-3.6;-0.7;4.694444444;4.75;1.25;92;;;;
2013-03-16;-2.9;-5.4;0.3;1.388888889;9.26;0.98;78;;;;
2013-03-17;0.4;-5;4.9;0.75;17.16;0;66;;;;
2013-03-18;6.8;0.5;8.6;4.694444444;6.7;2.27;65;;;;
2013-03-19;8.5;3.7;16.3;2.083333333;13.44;1.87;74;;;;
2013-03-20;11.1;2.1;17.6;1.722222222;17.89;0.03;48;;;;
2013-03-21;6.7;4.5;11.8;2.638888889;3.83;18.89;88;;;;
2013-03-22;1.8;1.2;5.7;4.138888889;6.31;2.43;76;;;;
2013-03-23;2.5;-2;5.9;1.25;17.88;0;72;;;;
2013-03-24;-0.2;-1.4;3.9;1.833333333;15.82;0.06;61;;;;
2013-03-25;0.5;-2.6;2.7;2.916666667;3.19;2.52;75;;;;
2013-03-26;0.5;-0.1;2.2;1.25;3.64;8.11;93;;;;
2013-03-27;0.8;-0.2;1.3;0.416666667;3.96;3.48;92;;;;
2013-03-28;4;0.2;10.3;1.527777778;16.13;0.01;75;;;;
2013-03-29;8.5;1.1;12.8;3.722222222;12.48;0.57;71;;;;
2013-03-30;11.9;8.2;18.7;2.916666667;11.16;2.1;76;;;;
2013-03-31;11.7;7;21.4;2.916666667;8.23;2.96;70;;;;
2013-04-01;4.2;1.2;7;0.416666667;5.85;2.44;87;;;;
2013-04-02;7.2;2;12;2.111111111;3.05;4.88;92;;;;
2013-04-03;4.2;2.9;6.5;2.527777778;3.96;3.93;92;;;;
2013-04-04;5.7;2.7;9.6;1.388888889;9.44;0.57;79;;;;
2013-04-05;11.2;3.4;19.2;2.694444444;8.35;1.8;74;;;;
2013-04-06;8.7;5.8;10.6;0.416666667;6.61;0.9;90;;;;
2013-04-07;6.1;3.8;8.7;2.111111111;4.3;2.9;81;;;;
2013-04-08;5.3;2.7;9;1.222222222;9.06;1.97;79;;;;
2013-04-09;11.6;4.4;17.2;0.972222222;16.68;0.59;69;;;;
2013-04-10;10.6;8;17.4;1.833333333;13.07;5.12;85;;;;
2013-04-11;13.5;4.1;19.7;1.25;20.69;0.88;64;;;;
2013-04-12;16.9;8.8;22.7;1.388888889;12.59;0.37;54;;;;
2013-04-13;13.4;11.6;17.7;0.972222222;9.98;2.3;76;;;;
2013-04-14;12.7;7.8;18.6;1.25;12.88;0.01;64;;;;
2013-04-15;10.9;4.1;16.9;1.222222222;21.42;0.36;63;;;;
2013-04-16;13.2;3.5;18.8;0.416666667;20.97;0.01;60;;;;
2013-04-17;14.8;6.4;20.8;1.25;21.96;0;56;;;;
2013-04-18;15.5;6;21.9;1.25;22.24;0;53;;;;
2013-04-19;16.7;7.6;21.6;0.416666667;23.03;0;40;;;;
2013-04-20;17.1;7.2;23;1.25;22.69;0.01;53;;;;
2013-04-21;17.2;7.9;24.2;0.333333333;20.69;0.01;56;;;;
2013-04-22;16.6;10.8;24.2;2.333333333;18.2;1.63;60;;;;
2013-04-23;18.3;11.6;22.8;0.416666667;21.03;0.2;59;;;;
2013-04-24;18.1;9.8;25.2;0.972222222;22.88;0;58;;;;
2013-04-25;21.6;10;27.6;0.416666667;23.63;0;49;;;;
2013-04-26;21.9;12.5;30.1;0.416666667;23.25;0;50;;;;
